filename,date,article_id,total_tokens,found_count,not_found_count,unique_found,unique_not_found,found_percentage,not_found_words
1817-05_486443116.txt,1817-05,486443116,481,388,93,206,63,80.67,(; ); -a; -no; 10; 11; 1817-1858; aic; bilker; borrowers; capitalists; cases; css; disposed-of; edinburgh; greater; highest; iiitc; iit; il; ilic; inizardoiis; isc; lands; laws; legislators; lets; lii; limits; liv; ll; loans; manufacturers; measures; merchants; methods; money-holder; mr; nitc; nnd; nol; oj; ol; onl; ot; ow; oxsi; principles; profits; proposes; ratu; regulations; scotsmanthe; tb; thc; the-scotsman; tilings; tlic; tlie; tlio; unl; wd; wlio
1817-05_486443196.txt,1817-05,486443196,1262,1008,254,453,196,79.87,(; ); -at; -cowrw; -m; -the; -this; 000; 011; 100; 125; 1817-1858; 2; 4; 7; a-spy; abergavcuny; ad; alexander; america; andwould-; apa; appears; appointments; argues; arts; awaits; balls; barclay; becomes; beni; bin-on; blessings; bonapaiitr; bonaparte; bosaiaittk; bsen; cant-best; castli; causes; chaki; ci; circumstances; clauses; cliicf; coiiomw; commissioners; continues; contradicts; day-being; de; demands; die-; dumviu; ecclesiastics; england; enlightened; entertainments; erection-of; esq; eumont; exists; facts; favour; faxes; fetes; friends; fulfil; funds; gardens; garrow; gill-row; halroiic; hands; happiest; hh; highnoss; hilti; hlihelldkn; honour; hund; icl; ii; iif; incn; ins; intends; irorn; italy; iti; iu; james; journals; ki; kidbrooke; kinds; kings; klin; kmuiiookii; labourer; lectures; letters; licence; licences; lifv; liut; llis; londo; londonthe; madrid; magasinv; magistrates; majestys; manfrcd; means; misinterpreted; misrepresented; mit; mm; monks; monthl; mos; motives; mr; nei; new-walks; nicholas; ns; nt; nwn; observations; occasions; ot; otte; out-offices; parliainc; pctcrsburgh; persons; pio; pli; pnillirs; pnpcra; portamoutli; powers; princcus; promotion; prussia; questions; returns; richard; richards; rictianu; rooms; routhwark; rumour; samuel; sant; says; sci; sciences; scnor; seems; sessions; shaye; shillings; shows; sides; sorts; spain; spanisli; st; statements; states; subjects; susses; talents; thaf-; then-; thi; thomson; tl; tlie; ton-i; ty; uathuttst; va; venice; verr; wales; wf; wi; wienmr; william; wlio; wns; words
1817-05_486443273.txt,1817-05,486443273,379,62,317,46,189,16.36,(; ); --; -131; -181; -7; -gs; -is; -whil; -willi; 0; 0-8; 1; 10; 101211; 103; 11; 111; 118; 12; 1218; 13; 17; 1712; 18; 1811; 1817; 1817-1858; 2; 21; 2111; 22; 25; 28; 3; 3-8; 355; 37; 373; 5; 50; 6; 7; 7-; 7-1; 7-8; 7-l; 7-lli; 7-ti; 7-v; 70; 701; 71; 711-s; 713; 72; 721; 723-b; 73; 8; 80; 81-81031; 83; 91; abioofllil-il; allriia; amitcrj-iin; bii; caiik; cb; ccilta; ce; cfllt; ciolil; cliiiai; cnit; cnre; cons; consj; cr; crnt; ct; da; dili; doiililiioin; dtb; dublin; dullars; eff; el; ex; fl-om; fr; fss; ft; gli; gov; guv; hi; hii; hiir; hills; hnmburbli; hollaiul; icr; ii; iiiilmhoinls; iiklta; iin; ijint; illa; im-t; ina; ipr; ips; ir; iri; isa; iss; italik; itam; itilla; itt; itto; iu; iubllc; iul; ivc; ixian; ji; jiin; jl; ki; klicliangc; kx; lall; lays; lft; lii; lili; limyaii; lir; ll; llll; llnl; lol; ls; lur; n-; navr; ni; nnv; nr; nt; ofthe; oold; pll; plt; pr; prr; rom; s-ss; sh; silvvt; siy; sliarcs; sliarri; slj; slwk; snltil; snr; ss; stenilaru; stnrii; stocks; stouk; suss; t-s; ti; tinas; titlethe; upr; uu; vi; vm; vwv; wia; ws; wus
1817-05_486443400.txt,1817-05,486443400,389,303,86,160,69,77.89,(; ); -it; 1; 1817; 1817-1858; 1818; 24; 25; abolishes; ad; advices; apartments; bonaparte; britain; bucky; bv; cantonments; charges; constantinople; continues; contradicts; cre; days; dcs; declares; govcrninciit; grcnt; hc; icuve; intelligencethe; lands; millions; ministers; negociation; occupies; oilier; ot; papers; parga; pitrowski; polowski; polund; probabl; provinces; prussianmonarchy; quarters; recommends; rome; santim; schools; serfs; siechroviez; signed-; sol-; soleure; st; thnillcries; tilis; tills; tlic; tlie; tlio; troops; troups; ucs; vienna; wellington; witli
1817-05_486443524.txt,1817-05,486443524,1726,1378,348,512,212,79.84,(; ); -adjourned; -c; -i; -lers; -ordered; -powerful; -s; 00; 000; 1; 10; 11; 1111; 13; 140; 148; 1800; 1801; 1817-1858; 19; 2; 24; 3; 32; 400; 4000; 500; 5000; 6; 80; 801; aa; ajiril; aliir; arguments; authorised; ayr; bills; brar; calcraf; castlcreagli; chanccry-; ciiaucklloruftlic; claims; clianccllor; cll; coiniiiittie; coiumittc; commissioners; committees; commonsthe; corporations; county-of; cuancri; editors; eiglitcen; exciiiwin; exclicquer; exemptions; fanners; farms; favourable; fi-om; fn; freeholders; frtdni; glasgow; gtli; habits; hf; hiid; holes; hon; honourable; hopes; i-le; ibr; ibrwaril; icn; ih; ii; iii; iiit; iint; ilc; ilis; illcy; ils; im; inarcaolutiunofthc; inhabitants; ir; iry; isxciikourn; jjousc; kiirlit; l-; labour; labouring; lands; lawi; lcvinford; licence; life-in; lilling; linlithgow; lir; lish; llic; llie; longi; lords; lt; lvmt; magistrates; manufacturers; means; members; mini; ministers; mny; moni; mr; mu; neighbours; nev; nl; ns; observations; oi; oilier; ok; ol; orders; ot; others; part-; peli; persons; petitioners; pl; poorer; poors; pr; pre; propo; rates; re-opened; refbrr; regulations; reports; resources; richer; rinlev; rnt; royill; ryr; scotland; sentiments; severely; sh; sition; society-bis; srcli; sreaknii; st; stourbridgo; successfully; talilo; tcr; terms; thai; thf; thi; things; ti; tickets; tim; tl; tli; tlic; tlie; tlio; tlirir; tlirre; town-council; traders; trom; ts; tt; ud; uf; ug; unavailing; und; unfortunately; uy; verv; viays; wa; waa; walks; wen; witli; wli; wns; wolverliampton; worcester; words; works
1817-05_486444341.txt,1817-05,486444341,55,35,20,32,19,63.64,(; ); --; 1; 1817-1858; 347; 4; 5; alierncllut; gllcs; inav; mnt; ric; st; titlethe; tlio; ulall; ulli; watltcr
1817-05_486444445.txt,1817-05,486444445,351,302,49,156,41,86.04,(; ); -i; -or; -to; 1817-1858; 26; acts; admirers; aneiickomby; artliur; bridgeprovided; britain; chatham; duals; feelings; friends; honour; honoured; honours; indivi; jiinnek; melville; moore; north-cast; ofthe; op; others; outlives; records; scotland; scotsmanthe; subscribers; thc; thu; tlie; undecided; virtues; walls; witli; wlio
1817-05_486444508.txt,1817-05,486444508,957,480,477,176,322,50.16,(; ); --; -at; -q; -u; 1; 1-; 11; 17; 1817-1858; 28; 4; 42; 5; 7; 71; 8; 94; ahc-ruchill; aii; aiid; aiiril; aiirll; aiton; albany; alcx; alexander; alktticrn; andrew; aplin; arcliiliald; arclul; atnot; axminstcr; ayr; ayres; baiiir; balbcadie; ballitone; barnhill; bart; batliurst; bciifords; bcnvic; berwickshire; births; birthsthe; blackfriani-road; blalldneld; bridgewater; bucklaiid; buenos; burnct; bv; cainjiliell; cainpliell; calcutta; caldcrwood; campbcll; campbclton; capt; catherine; caton; charles; charles-eraser; cheltenliam; chiirlton; cif; cirant; clulirae; clumbcr; cnmmaiider; co; commissary-general; companys; condc; consul-general; corlmiii; coulson; cr; cramoiiil; crauford; criiigcngillan; crokatt; crukatt; cth; ctli; culchpnna; culculta; cullorli; cuplain; cusiiic; dales; dalziel; david; de; deaths; delineations; dniilin; dnnean; dnnnslieugli; donald; douglas; dr; drawings; dublin; duku; dumfries; dundee; eaii; edinburgh; edinliurgh; eilinl; eiq; elizabeth; elst; errkine; esi; esq; eupllcmia; farqullard; fcltnn; feli; ferneygrccn; firtcher; forces; fraser; friends; froni; garson; gilbert; gilmore; glasgiiw; glasgow; glinuuek; glit; gordon; gotlilc; grcpuocli; greig; grorgina; haldanc; halkett; hallingrav; hamilton; harold; harriot; hartlct; haslar; hayes; hc; hcrvey; hibgins; higlit; hincklinll; hlilitingtiiii; hlphinaton; holl; hon; hospitals; houndwood; hugh; i-idv; idy; ie; ige; ii; iif; iir; il; ili; ilis; ills; ilolicrt; iniits; innes; ins; insc; inst; inverness; inverrtluchy; irne; irt; itegimrnt; iteid; itev; ith; itis; itobert; itoliort; itoyal; jaiic; jaines; james; jialbanlic; jid; jiersctctitenrt; johii; jolin; joliu; joltii; jrillinrgli; julinstosie; ka; kcgi; kiiicardino; kilinht; kincaple; kinks; kni; kocerson; koss-; kov; ksq; ladv; lati; latr; latu; le; lieutenant-colonel; liev; lighton; lior; liuutenant; liv; ll; llic; lln; loti; lotkldii; louisa; lr; macadam; majestys; malcolm; margaret; marriages; maynard; menzics; mgcorge; middltti; midhopc; midhurst; milii; mills; minislr; mitclicll; moir; moncrlell; months; morrirr; mr; mrj; mrs; muowall; napier; nav; newcastle; notts; nt; oiiccn; ol; oneil; orfan; ot; parkliousc; paterson; pcnuul; peebles; petersburg; pittodrie; pittudric; plymouth; portsmouth; priugtc; ril; rpi; sandlbrd; scott; sfltli; sgth; slic; slonnc; smh; smifcli; squarf; stockbridge; striiliin; stuart; stuplbrd; thcs-; thomas; thomson; ti; tii; tiiuntoi; tit-; tlh; tli; tlic; tlie; tlio; tomary; tu; uf; uicc; uio; ult; unrivalled; uns; vm; wardrnp; wellington; wi-; wiglidnan; wiglitm; william; williams; williitin; wnlkinshaw; years
1817-05_486446696.txt,1817-05,486446696,864,344,520,146,343,39.81,(; ); -; --; -alcxruidrr; -april; -averar; -hiib; -illi; -its; -r; -rs; -s; 0; 1; 10; 100; 102; 104; 105; 11; 110; 111; 12; 1401; 15; 17; 1817-1858; 19; 2; 22; 27; 28; 3; 3-12; 30; 311; 32; 33; 37; 4; 4-; 4-la; 40; 400; 41; 42; 47; 5; 5-l; 51; 52; 6; 7; 73; 77; 8; 82; 9; aii; aiidrr-im; aiirhuu; airi; alid; alio; alldrew; allhrtliin; amelia; amil; amistrcng; amk; anci; anilrrei; atncti; avcrai; avuirdu; barlcyniral; bbs; bc; bl; bnitish; boilers; bolls; brn; bs; bu; cas; cd; ch; ci; cjrornc; clitiiiiton; cll; crilssiiinrl; cs; ct; cunitl; dalkeith; dd; deans; diiiicnii; diilltimm; dl; dnun; eas; ectiti; ediniunigii; eiiblisli; ekr; eps; fav; ffi; fili; fills; fineditto; fis; fl; fld; fonum; fr; froin; frum; ft; ftl; fui; grcv; groiniikcn; gs; haddington; hcaln; hi; hios; holl; hra; hrn; htlllniarkel; ib; ibs; ihere; ii; iiansnn; iiarn; iicr; iiit; iil; iin; iind; iis; iks; il; illiino; illlfiie; ills; ilot; ils; im; imdnli; ims; imti; in-its; inllock; ins; inun; iolaild; ipi; ipril; ir; irom; irt; iruin; isiil; isn; iss; itcrni; itii; ittitlcrdani; iw; ixinddn; jivaiii; jongt; js; kcckur; ki; kice; kins; kiny; kir; kl; km; kru; kukvv; kuttcrdnm; l-; l-ainloii; lc; ld; le; leini; lils; lims; lin-tk; lir; lis; livcrpo; livfctp; lj; ll; lld; lnu; loal; lohn; lor; lri; ls; lss; ltd; luhn; lur; lus; lx-; ly; m-; matiin; mi-ty; mie; mito; ml; ms; mul; muldin; murparct; nc; ncwenstic; nd; nf; ni; nko; nl; nncul; nnd; nrp; ns; nt; oa; oatinoiii; ol; olddltto; olrien; ond; ood; oriss; pca; pd; pfr; pr; prices; ranki; rort; runi; sa; sarah; schrodcr; scotland; sd; seconds; sfrifss; siiiliprl; siiolin; sjir; skins; sl; slic; slieep; slioitcp; slr; smilli; sophia; sor; ss; ssll; sss; ssv; stfrt-irt; stigan; stii; stt-; sturi; sufannit; sutiaiinnh; sv; sw; talow; thi; ti; tiiistlfii; tills; tir; titlethe; tlie; tn; to-s; toi; tru; ts; tu; ui; ui-; uith; ul; unl; urans; urasts; urir-rt; urudic; uryiiycinuutli; uss; vales; vaw; vfiituorth; vny; vrow; w-i; wa; walah; wellington; wells; whtiu-; wi; willi; willuiniritut; wisinar; witli; wli; wlicat; wlieat; wrks; ws; wv; xi; yd; yii; ynn; yonn
1817-05_486451079.txt,1817-05,486451079,92,23,69,21,48,25.0,(; ); --; 01; 1; 1-; 10; 11; 12; 13; 15; 1817-1858; 19; 21; 24; 4; 44; 442-15114; 47-; 47-7; 5; 51-; 7; 741-; 8; arts; cupar; drptlt; fi; friil; ii; ili; iu; james; ji; leith; lil; nt; risa; sequestltations; sj; sl; slentoil; sunilay; ti; titlethe; tt; w-
1817-05_486451131.txt,1817-05,486451131,33,17,16,16,16,51.52,(; ); --; 1817-1858; 3; deals; fuca; ilis; iw; lawr; ocr; ocsar; ropa; titlethe; vvlio; wvcr
1817-05_486451209.txt,1817-05,486451209,404,315,89,172,61,77.97,(; ); 10; 1817-1858; bounds; bron; burgesses; burghs; consequences; corporations; councils; discontents; distresses; eg; enlightened; feelings; fiom; honourable; iid; iiinlitligow; iionsu; incomes; inhabitants; linlithgow; linlithgowthe; lro; lx; magistrates; measures; members; oilier; ol; oppresses; parliaments; persons; petitioners; places; prevails; proprietors; scotland; self-elected; sentiments; sinecures; smallest; superiors; tl; tliat; tlie; tlio; tn; town-council; uf; uie; unnecessarily; uny; walls; well-founded; willi; witli; years; yur
1817-05_486452251.txt,1817-05,486452251,782,583,199,331,137,74.55,(; ); --; -12; -an; -of; -them; -tlic; -woolled; 1; 1500; 1817-1858; 3; 32; 40; 5; 8; 9; ac; acadcmicus; bahi; belongs; birth-day; biwk; clii; coals; companions; cullege; cuthbcrt; cwn; days; devoikihirc; dverilowing; e-c; england; eniini; esk; expenses; famil; farmers; fine-looking; frauds; ght; giiky; glasgow; govan; grccnock; hallinyrc; hdinburgli; honoiiriible; honourable; hopf; hrnh; ia; ic; ii; iind; iins; improvements; inches; ireland; irum; iu; knox; lao; lcitli; leith; leitli; lept; linlithgow; lior; llic; llie; lugli; mdowai; millions; mr; nearl; ni; nn; nnd; notes; oclock; ol; oril; ot; parents; passengers; pcnnycuick; pitt; plants; plymstock; policc-of-ikc; poor-rates; port-glasgow; practised; prciibytciv; provideiict; prrt; purchasers; qucensferry; readied; rev; riglit; rooms; sc; scotlimd; se; senaliis; sevend; siie; spots; st; steel-yard; subscribers; subscriptions; suddenly; titlethe; tive; tlic; tlie; tolls; tons; toun; vessels; wa; ways; wei; well-proportioned; wii; wilt-fam; winti; witli; wlio; wns; works; years
1817-05_486452404.txt,1817-05,486452404,143,102,41,72,39,71.33,(; ); --; 11; 1817-1858; 2; 4; 8; accountof; ad; apologists; blair; boards; ch; courts; elements; francis; ii; ionstilatinn; ius; james; macnab; maxi; niviso; patrick; phy; scotland; sicat; st; tir; titlethe; tlie; views; vo; wii; william; witli; writings; xan
1817-05_486452469.txt,1817-05,486452469,2017,1705,312,558,215,84.53,(; ); -a; -c; -cd; -deliver; -in; -sal; -says; -ture; 01; 1; 15; 1817-1858; 2; 5; 6; acres; aii; aiid-purttisal; aiiicrira; america; americans; articles; artin; atc; atl; avc; beggars; bends; bi; binds; blt; brings; britain; britiiin; canuo; capit; causes; ccrs; cd-often; cfi; charleston; cheaper; cheapest; chi-aper; circumstances; cnm; costs; cottons; cvc; dantzic; deserves; differences; distresses; districts; docs; dr; dustry; effects; efficaciously; ei; employs; endeavour; enjoyments; evils; ex; exhorbitant; expence; exposes; fi; foreigners; france; franco; frciicli; frcncli; gd; greater; greatest; grosser; hhi; hi; homo; hrh; iard; ibr; icail; iia; iin; iint; il; ilis; illy; imports; inhabitants; institutions; inw; ions; ip; ir; irc; ith; itie; itr; ji; kitchens; labour; lands; laws; lc; lcrc; le; ll; llic; luc; luly; makes; manufactories; manufacturers; manufactures; markets; measures; millions; ml; mr; nations; nearer; neighbours; nnd; norway; nr; ns; of-; oi; oilier; ol; onl; ono-third; operations; others; ow; p-icc; pcn; ple; poland; polisli; ports; powers; prc; prejudices; princi; principles; productions; products; purchases; raises; rca; rd; recommendations; refuses; restrictions; roods; sd; shipments; silks; sismci; slic; slicw; smaller; sooner; spittalfields; sri; states; supporters; sweden-; tf; theirs; this-; thp; thut; ti; tims; tin-; tl; tli; tlic; tlie; tlio; tly; tradethe; tuk-; ui; uid; uil; unc; undoubtedly; until-very; urc; vet; vf; vi; votes; vw; wants; wc-; wearers; wi; wines; winr; witli; woollen; woollens; works; wr; ym
1817-05_486452556.txt,1817-05,486452556,244,192,52,127,38,78.69,(; ); 1; 1000; 1817-1858; 3000; 70; 800; ast; bombay; cowal; froin; horses; iceirn; in-die; inany; indiesthe; inhabitants; l-; latu; lusninr; madras; marauders; miles; neighbourhood; ol; parts; pindarccs; pindarecs; pindarocs; sgtii; sogaum; tills; tlic; tlie; troops; yards; years
1817-05_486452631.txt,1817-05,486452631,525,411,114,209,92,78.29,(; ); --; -by; -if; -mr; -you; 000; 011; 1; 10; 1817-1858; 2; 4; 7; 700; 80; aiitinii; america; bills; carriages; chambers; cliiet-justicc; days; dealtry; drury; eiifiliind; engiincl; eniionoijgii; fierceness; frenchsubjects; gi-; hills; ia; iarc; iff; ii; iiands; il; ilia; imr; individuals; insurgents; iruwii; jaws; keiiny; ki; kings; kinuv; kiug; lic; lnnc; lor; lur; mr; mul; ncii; nid; nry; oclock; ol; pn; portoni; prcs; prisoners; prisonr; proi; puksron; ror; rw; sprin; spy-glass; sth; symptoms; thomas; thu; tiiistr; tilia; titlethe; tlic; tlicy; tlie; tliistlowood; trc-; vi-ould; vii; viiirririi; watson; witli; witnesses; wooi; years
1817-05_486452670.txt,1817-05,486452670,935,751,184,350,130,80.32,(; ); --; -2; -really; 000; 1; 10; 1808; 1815; 1817-1858; 188; 2; 4; 42; 5; 540; 750; 77; 8; 816; affairs; ages; arguments; armies; arn; burdens; calls; catholics; citizens; citv; claims; collectors; concessions; constables; contributes; conulatus; countrys; cucnna; curwen; debts; disorders; distresses; dr; efforts; ei; england; europe; exceeds; eyes; facts; features; finances; fj; forces; france; francis; green-bag; habeas; hcy; honourable; hot-beds; ht; ic; informs; inordinately; inst; invaders; ir; ireland; liverpool; lords; mig; mii; militia-to; millions; ministers; moniesttuiiiu; mr; mrtttrney; n-guson; necessaryto; newport; nicholl; nkr; nnd; norwich; not-even; notices; observes; places; pnici-; poorer; princip; principles; privations; privileges; professions; pronounces; pttt; readers; requires; resolutions; romilly-; samuel; says; shewing; shews; sophists; states; sufferings; taxes; te; the-; the-b; tills; tins; titlethe; tlic; tlicy; tlie; tos; troops; tt; vc; wai; william; windows; witli; wlio
1817-05_486452720.txt,1817-05,486452720,393,308,85,171,66,78.37,(; ); -r; 18; 1817-1858; 7; advocates; affords; aru; atti; autlior; banks; bido; candour; cd; characters; conclusions; considerations; edin; enjoys; esq; facts; iho; ii; iiat; iil; ills; inany; inh; ition; iu; kliankl-in; lcd; lcllcr; literaturethe; llow; minds; mr; nnd; observations; obviously; pari; particulars; ranks; regulations; remarks; rev; riitliwell; ruthwcll; savings; seems; statements; suspicions; tl; tlic; tlie; tlip; uf; well-written; wilb; witli; wlio; wlio-ie; wt; wunk; xis
1817-05_486452770.txt,1817-05,486452770,217,77,140,41,131,35.48,(; ); -sinaiina; 1; 1817-1858; 6; aal; abiie-i; adamson; adolphinc; alexander; andor; andorsch; andrin; anilotc; annn; arcliilmid; barteliton; blackir; cardill; chiindlpr; cicarcit; cildeiihead; cillklonin; coals; coclir; copenh; cricliton; croinarty; ctort; dalrymple; ekanlei; elbe; eleuniiri; ellai; erwartink; fl; fortitikic; froin; ftpy; fuswy; giraiior; gould; gurduli; hannah; hchrudor; hctteraley; hitelilc; hmnblirrh; hmts; horatio; hucclrucli; ia; idrttt; ihim; ii; iiutton; ilaniburph; ine; infl; ir; irom; istic; itaiuiir; itcd; itli; iue; iw; jinncs; juhtistrin; justpli; kiel; kil; kirklvall; klorry; kriso; lcrwick; leith; liara; livurpool; lljcbo; londol; lor; lorcimen; lulidon; lundon; matthews; metlicl; mflmlicr; moittilgue; murray; mutlivqu; ncborg; ncwcualle; neihoil; netitui; newr; nf-lict; nii-; nll; nrwrasllr; nud; obon; odcnsl; oilunsc; parkcr; plllnn; potilirer; rhr; ria; rin; rom; rore; rr-iiii; shippingthe; sittwtirt; southampton; st; stornoway; sutlicrlaud; swinr; tli; tnd; trom; tw; udi; uull; wilson; witli; yarmouth; youn
1817-05_486452928.txt,1817-05,486452928,396,284,112,166,104,71.72,(; ); -the; 1; 10; 11; 12; 133; 16; 1702; 1817; 1817-1858; 19; 271; 7; 972; admi; ahd; alty; ane-lav; bftti; bicre; bir; bu; causes; ces; chil; cli; cocurianri; colmiibn; coul; courtthe; crimes; cruniilal; cs; cvi; cw; decided-sir; dimensions; dl-; fire-; forh; haying; hi; hii; hould; i-hits; ibunti; icse; ii; iis; il; ilcturn; ili; imd; inst; inuit; ireland; it-; ivi; iwfyro; jannhry; lem; lisa; lords; lordships; mr; newcastle; offices; ol; ori; ot; pai-tof; periods; pf; pla; portu; proprietors; providcntially; qtlitr; quecnsberry; rect; scott; seconds; slig; st; stones; tha; thc; tht; tiit; tim; tion; tlic; tlie; tlil; tuns; we-; whio; william; wires; witter; wlicthrr; wns
1817-05_486453054.txt,1817-05,486453054,339,167,172,88,133,49.26,(; ); -i; 1; 11; 11111; 1817-1858; ak; antlior; appears; arr; avt; br; cases; ciin; cli; conduces; crsi; di; diiiiiiunity; distillers; eiikliiliu; england; fnsr; froin; froni; geno; hi; hiii; hil; hul; hwsv; i-i; ibur; icious; iflilkrairli; ihi; ii; iii; ik-; il; ili; ilii; illis; imr; imsis; iow; ir; ird; irr; ist; itii; iu; ivc; iy; kcwriiini-; ki; kii; lahs; laws; lfs; licl; lii; lir; lish; literaturethe; ll; llie; lln; llt; mil; ngl; niid; nl; nni; nr; ns; nst; ojien; ol; painphlet; pamphirt; pilic; prc; reci; reff; renders; ri; riil; rm; rr; rv; scd; scotland; scotlanil; sm; spirits; srols; sru; states; su; sv; tht; ti; tilis; timin; timis; tims; tin-i; tli; tlic; tlicru; tlie; tlio; tln; tsin; tu; uf; uii; uin-1; ul; uli; ulus; un; und; unjustly; uw; uy; vi; whn; willi; wlio; wu
1817-05_486453113.txt,1817-05,486453113,565,408,157,196,119,72.21,(; ); --; -iny; -pu; -the; 0; 00; 000; 029; 1; 100; 16; 1740; 1808; 1809; 1810; 1817-1858; 20; 3; 32; 322; 40; 5; 50; 61; 7; 764; 8; 9; america; artisans; assures; austria; brandenburg; df; di; dollars; elbe; estimates; exports; favourable; finest; fmt; ft; goliciniiiii; griililwrg; hars; hso; ifli; ig; ihlf; ii; iind; ill-; ilu; individuals; indust; inhabitants; isds; isolicitiin; italy; labour; lctlowitz; llie; looms; ltc; mado; manufactures; markets; millions; moravia; nce; ngland; nise; nnd; nro; nrs; oder; oilier; orec; ot; others; owor; persons; po; prague; produces; provisions; prussia; regulations; ri; rix; ry; silesi; sili; slitisia; sni; snilika; spinners; tc; the-; ti-; titlethe; tl; tlic; tlie; tlio; towns; trades; trom; uambi; uf; valur; weavers; witli; wlu; woollen; years
1817-05_486453213.txt,1817-05,486453213,1024,735,289,337,211,71.78,(; ); -c; -declined; -fleets; -ha; -iion; -ln; -of; -thc; 000; 003; 024; 03; 05; 1; 10; 100; 11; 12; 13; 14; 145; 15; 150; 178; 179; 1791; 18; 180; 1807; 1808; 1809; 181; 1810; 1811; 1815; 1816; 1817-1858; 2; 25; 257; 27; 3; 300; 31; 338; 4; 40; 400; 421; 44; 5; 5-; 50; 57; 571; 80; 803; 81; 812; 865; 90; 97; aaieiilca; ad; adv; advantages; agriculturists; aiistiiia; america; americans; ami; anti-; appears; articles; artificers; austiiii; bales; bolli; britibh; britibli; bt; cents; charges; cial; cic; circumstances; competitors; cotloil; cotton-mill; cottons; cro; culi; dollars; dri; ecn; effects; eighty-seven; england; establishments; europciih; europe; ex; excessively; exports; fewer; fi; fllom; fol; foreigners; fortunes; france; franco; guo; havi; hig; hnd; ht; huhfinians; ia; ic; ieuonr; igc; ihem; ii; iii; iiin; iiit; iin; il; ilis; iliv; ims; ir; ira; isth; iu; ivo; jisadvaiitagcoiisiy; labour; lia; licy; lli; llic; llie; lyons; manufacturers; manufactures; manufacturesthe; markets; massachusetts; millions; mills; nak; nationai; ng; nns; nonb; of-mani; ofcr; oilin; oiv; ol; onf; others; overseers; parts; prices; prob; proprietors; provisions; purchasers; representatives; rhode; riany; rouen; ry; sa; saiony; says; siilil; silcbia; slit-ws; sllf; soa; sonic; spindles; stales; states; still-ihor; taxes; tills; tins; tli; tliat; tlib; tlic; tlicy; tlie; tp; trattenaii; uj; ul; weavers; wi; witli; wlio; woollen; yards; york
1817-05_486453252.txt,1817-05,486453252,181,112,69,84,65,61.88,(; ); --; -ali; -and; 1817-1858; 3; 4; 5; aatid; ad; bc; ci; ed; evenia; ffl; hijgl; hns; icc; iil-; il; imd; indictmen; ip; it-; itclevancy; jesuiw; jl; jurdoitr; kenin; kluilidiial; laa; limes; ll; lls; lords; lti; lvf; mr; nac; nca; ni; ot; pl; ple; roneutsoy; sheets; siireas; svo; tbo; thc; the-uencli; thl; ti; tii; tit-; titlethe; tlie; tlu; tlus; trialat; trials; tustife-cl; urd; yii
1817-05_486453298.txt,1817-05,486453298,59,27,32,26,30,45.76,(; ); --; 0; 01; 1; 11; 1817-1858; 2; 6; ad; ed; eumo; fev; iayctu; improveuieilts; itecunt; ivs; jivtho; lktrwis; lllisln; op; sol-l; titlethe; tlie; uf; ul-ll; uul; ux; witli
1817-05_486453426.txt,1817-05,486453426,1835,1592,243,593,179,86.76,(; ); --; -cti; -o; -o-struggle; -who; 1; 17; 1817-1858; 6; ac; actions; advantages; affects; ages; amcririi; america; americans; and-blood; armies; attempts; battles; becomes; bf; britain; britisli; bv; causes; cets; champions; chances; citizens; cliiup; considerations; constitutes; constitutions; cou; crl; customers; customs; dearest; despots; diminishes; ef; efforts; endeavour; endeavoured; england; europe; europeans; events; eyes; facts; favoured; fighting-; finest; fleets; forms; forn; fortunes; fot-; frencli; friends; fw; garrisons; glit; gr; greater; heads; hnd; ht; hts; ib-; icgitimucy; iges; ih; ii; iii; iin; ikc; inany; independents; influences; inhabitants; inline; inouisition; interests; inv; isfor; its-worst; jiraii; journals; labour; labours; larger; llh; lno; lovers; luis; lv; manners; means; merchants; mexico; mig; millions; ministers; momi; n-; names; nations; nd; ng; nge; obviously; of-their; ol; olli; ot; others; parts; patriots; pieces; possesses; pretensions; principles; prints; privileges; pursuits; quarters; readers; reasons; receipts; renewed; restrictions; rights; rulers; satellites; sec; seems; slaves; slic; slie; sliperstition; sooner; sovercipii; spain; spaniiili; springs; states; stronger; subjects; tends; thc; thu; tii; tins; titlethe; tlic; tlie; trammels; triumphant; tt; tu; unfortunately; unproductive; urc; usurpations; virtues; washington; wei; witli; witnesses; wlio; wr; writers; wu; yr
